Año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_electores,mesa_tipo,cargo_id,cargo_nombre,votos_tipo,votos_cantidad,agrupacion_id,agrupacion_nombre,lista_numero,lista_nombre
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,478,350,NATIVOS,4,GOBERNADOR/A,POSITIVO,120,0501,ALIANZA FRENTE PARA LA VICTORIA,3101,LISTA 2 CELESTE Y BLANCA K N 2
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,478,350,NATIVOS,4,GOBERNADOR/A,POSITIVO,20,0509,COMPROMISO FEDERAL,3106,ES POSIBLE BS AS
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,479,351,NATIVOS,4,GOBERNADOR/A,POSITIVO,129,0501,ALIANZA FRENTE PARA LA VICTORIA,3100,ISHII GOBERNADOR N 678
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,479,351,NATIVOS,4,GOBERNADOR/A,POSITIVO,129,0501,ALIANZA FRENTE PARA LA VICTORIA,3101,LISTA 2 CELESTE Y BLANCA K N 2
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,479,351,NATIVOS,4,GOBERNADOR/A,POSITIVO,28,0505,ALIANZA FRENTE POPULAR,3102,FRENTE POPULAR GOBERNADOR
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,480,352,NATIVOS,4,GOBERNADOR/A,POSITIVO,0,0501,ALIANZA FRENTE PARA LA VICTORIA,3100,ISHII GOBERNADOR N 678
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,480,352,NATIVOS,4,GOBERNADOR/A,POSITIVO,116,0501,ALIANZA FRENTE PARA LA VICTORIA,3101,LISTA 2 CELESTE Y BLANCA K N 2
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,480,352,NATIVOS,4,GOBERNADOR/A,POSITIVO,32,0505,ALIANZA FRENTE POPULAR,3102,FRENTE POPULAR GOBERNADOR
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,480,352,NATIVOS,4,GOBERNADOR/A,POSITIVO,27,0509,COMPROMISO FEDERAL,3106,ES POSIBLE BS AS
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,481,350,NATIVOS,4,GOBERNADOR/A,POSITIVO,0,0501,ALIANZA FRENTE PARA LA VICTORIA,3100,ISHII GOBERNADOR N 678
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,481,350,NATIVOS,4,GOBERNADOR/A,POSITIVO,134,0501,ALIANZA FRENTE PARA LA VICTORIA,3101,LISTA 2 CELESTE Y BLANCA K N 2
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,481,350,NATIVOS,4,GOBERNADOR/A,POSITIVO,24,0505,ALIANZA FRENTE POPULAR,3102,FRENTE POPULAR GOBERNADOR
2011,PASO,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,0496C,481,350,NATIVOS,4,GOBERNADOR/A,POSITIVO,15,0509,COMPROMISO FEDERAL,3106,ES POSIBLE BS AS
