id_transicion,nivel,anio_t,anio_t_menos_2,orden,tipo_fila,fecha_inicio,fecha_fin,n_meses,votantes_habilitados,votos_positivos,votos_blancos,votos_nulos,ausentismo,votos_blancos_y_nulos,participacion_pct,gana_oficialismo,share_oficialismo,agrupacion_oficialismo,n_fuerzas_viables,share_marginal_acumulado,share_oposicion_principal,share_otras_fuerzas_viables,dispersion_economico_mu,dispersion_economico_sigma2,dispersion_progresismo_mu,dispersion_progresismo_sigma2,dispersion_cobertura_share,resultado_disponible,desocupacion,emae,hacinamiento_medio,icc,icg,ipc,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias,pct_sin_cobertura_salud,reservas,resultado_fiscal,salario_real,tasa_informalidad,tc_oficial
provincial_2001_2005,provincial,2005,2001,0,eleccion_t_menos_2,2001-10-14,2001-10-14,,410518,229230,28494,57098,95696,85592,76.6889636995211,True,31.842254504209745,PARTIDO JUSTICIALISTA,13,5.200017449722986,13.395716093007023,49.56201195306024,0.1577541579796417,1.2310348500578285,0.4494110763106009,0.8892537196729777,92.48440431008159,False,,,,,,,,,,,,,,,
provincial_2001_2005,provincial,2005,2001,1,trimestre,2001-11-01,2002-01-01,3,,,,,,,,,,,,,,,,,,,,,,,,33.24173033333333,1.050189216931661,1.879610412529753,,,,,,-2375.552972046502,1860.4906804716584,,1.3499999999999999
provincial_2001_2005,provincial,2005,2001,2,trimestre,2002-02-01,2002-04-01,3,,,,,,,,,,,,,,,,,,,,,,,,31.232239333333336,0.875776489575704,18.358900195704564,,,,,,-2509.392105837871,1697.4781304796743,,2.7099999999999995
provincial_2001_2005,provincial,2005,2001,3,trimestre,2002-05-01,2002-07-01,3,,,,,,,,,,,,,,,,,,,,,,,,30.899061,0.45011858145395917,11.214704881782623,,,,,,1164.8313533447565,1461.674367583161,,3.6999999999999997
provincial_2001_2005,provincial,2005,2001,4,trimestre,2002-08-01,2002-10-01,3,,,,,,,,,,,,,,,,,,,,,,,,32.600983,0.4190446436405182,3.9510704533215923,,,,,,1193.5126994457723,1376.1990271876814,,3.6333333333333333
provincial_2001_2005,provincial,2005,2001,5,trimestre,2002-11-01,2003-01-01,3,,,,,,,,,,,,,,,,,,,,,0.204,,,39.24745523333333,0.776074488957723,2.025815429792255,,,,,9914.678687358575,1773.0588845841623,1353.3468770821312,,3.4066666666666667
provincial_2001_2005,provincial,2005,2001,6,trimestre,2003-02-01,2003-04-01,3,,,,,,,,,,,,,,,,,,,,,0.19533333333333333,,,39.33029393333334,0.8521494269371033,1.2089602461183402,,,,,10204.408938893239,2897.377697357579,1325.32860667227,,2.9966666666666666
provincial_2001_2005,provincial,2005,2001,7,trimestre,2003-05-01,2003-07-01,3,,,,,,,,,,,,,,,,,,,,,0.17248988830669654,,1.2134862114068483,50.93326953333334,2.5414560635884604,-0.026864803248694002,0.0058075046667448215,0.04022418410871937,0.056226384467630376,0.3906036949481032,11874.751157088709,4012.720840641117,1344.6900454110585,0.3999502770279869,2.856666666666667
provincial_2001_2005,provincial,2005,2001,8,trimestre,2003-08-01,2003-10-01,3,,,,,,,,,,,,,,,,,,,,,0.15580366642022417,,1.2167876838953897,51.83328306666667,2.9950031439463296,0.6538363894691424,0.006782657868568523,0.04000746388353215,0.06724777558371013,0.3918047397270645,13034.094310234612,2817.061375613071,1442.2942241633166,0.41314975084105804,2.9120000000000004
provincial_2001_2005,provincial,2005,2001,9,trimestre,2003-11-01,2004-01-01,3,,,,,,,,,,,,,,,,,,,,,0.14390420859788175,92.62750602691052,1.222374270793696,52.40890820525322,2.807662089665731,0.8817538316761686,0.008135665460144501,0.04111683849848483,0.10921039321493353,0.38381170479261306,13862.966255866262,2808.902741277079,1528.845901321268,0.4228269254629091,2.9493333333333336
provincial_2001_2005,provincial,2005,2001,10,trimestre,2004-02-01,2004-04-01,3,,,,,,,,,,,,,,,,,,,,,0.1440244518061539,98.21230253670764,1.2106397207607096,55.50581762003056,3.045421520868937,1.5584586479907125,0.008714350027762196,0.05697539436066277,0.1390031572346495,0.35310822046841844,14590.207509816953,6514.790538505552,1592.1383145244292,0.394356125053068,2.874333333333333
provincial_2001_2005,provincial,2005,2001,11,trimestre,2004-05-01,2004-07-01,3,,,,,,,,,,,,,,,,,,,,,0.14146098549026836,105.54896914421211,1.199255386561915,50.31297353156848,2.6029983361562095,1.7676258702800318,0.011591657127265753,0.0824539082891413,0.10378508058240465,0.3374916946476074,17138.061574324853,9659.665033338611,1552.9509258096366,0.40181700557827665,2.9659999999999997
provincial_2001_2005,provincial,2005,2001,12,trimestre,2004-08-01,2004-10-01,3,,,,,,,,,,,,,,,,,,,,,0.12761519323634773,98.09259248603796,1.2153710146810353,47.82075989209545,2.156721591949463,1.3746282972264101,0.01044759009915232,0.0814092334405384,0.07730009012095294,0.35244610780440594,18216.71472005636,4771.450143208551,1522.250116544735,0.4052855329117803,2.982666666666667
provincial_2001_2005,provincial,2005,2001,13,trimestre,2004-11-01,2005-01-01,3,,,,,,,,,,,,,,,,,,,,,0.12320740560216974,100.09475366713191,1.1823507895009386,54.322484877734354,2.413697878519694,2.336592710846652,0.00798163491189224,0.09297150497925444,0.09007452770717268,0.36515760538829395,19290.1173553816,2285.0275033201574,1516.6882288999152,0.42694081515351745,2.949333333333333
provincial_2001_2005,provincial,2005,2001,14,trimestre,2005-02-01,2005-04-01,3,,,,,,,,,,,,,,,,,,,,,0.12600480322676813,107.77349416092612,1.1036418951944142,55.54956624464625,2.558748801549276,3.0089603364319206,0.0034593914909969944,0.12462209608440243,0.10122138484613824,0.3567008805990537,20628.68261877249,6875.95718889388,1500.3173149799397,0.4277266867912488,2.921666666666667
