año,eleccion_tipo,eleccion_id,recuento_id,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,votos_tipo,votos_cantidad,estado_final
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,309,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,309,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,310,NATIVOS,348,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,139,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,310,NATIVOS,348,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,129,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,310,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,310,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,NULO,5,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,310,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,310,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,311,NATIVOS,352,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,141,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,311,NATIVOS,352,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,122,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,311,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,311,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,NULO,10,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,311,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,311,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,312,NATIVOS,347,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,142,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,312,NATIVOS,347,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,117,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,312,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,1,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,312,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,NULO,4,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,312,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,312,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,313,NATIVOS,352,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,148,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,313,NATIVOS,352,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,131,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,313,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,14,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,313,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,NULO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,313,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,313,NATIVOS,352,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,314,NATIVOS,353,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,132,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,314,NATIVOS,353,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,126,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,314,NATIVOS,353,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,314,NATIVOS,353,1,PRESIDENTE Y VICE,undefined,undefined,NULO,10,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,314,NATIVOS,353,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,314,NATIVOS,353,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,315,NATIVOS,126,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,48,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,315,NATIVOS,126,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,45,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,315,NATIVOS,126,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,315,NATIVOS,126,1,PRESIDENTE Y VICE,undefined,undefined,NULO,2,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,315,NATIVOS,126,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,495,495,315,NATIVOS,126,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,316,NATIVOS,351,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,146,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,316,NATIVOS,351,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,108,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,316,NATIVOS,351,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,316,NATIVOS,351,1,PRESIDENTE Y VICE,undefined,undefined,NULO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,316,NATIVOS,351,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,316,NATIVOS,351,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,1,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,317,NATIVOS,354,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,131,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,317,NATIVOS,354,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,118,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,317,NATIVOS,354,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,5,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,317,NATIVOS,354,1,PRESIDENTE Y VICE,undefined,undefined,NULO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,317,NATIVOS,354,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,317,NATIVOS,354,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,318,NATIVOS,349,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,133,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,318,NATIVOS,349,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,110,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,318,NATIVOS,349,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,5,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,318,NATIVOS,349,1,PRESIDENTE Y VICE,undefined,undefined,NULO,10,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,318,NATIVOS,349,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,318,NATIVOS,349,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,319,NATIVOS,350,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,136,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,319,NATIVOS,350,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,125,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,319,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,7,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,319,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,NULO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,319,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,319,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,320,NATIVOS,347,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,138,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,320,NATIVOS,347,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,135,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,320,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,2,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,320,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,NULO,4,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,320,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,320,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,321,NATIVOS,344,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,154,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,321,NATIVOS,344,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,115,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,321,NATIVOS,344,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,321,NATIVOS,344,1,PRESIDENTE Y VICE,undefined,undefined,NULO,5,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,321,NATIVOS,344,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,321,NATIVOS,344,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,322,NATIVOS,347,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,149,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,322,NATIVOS,347,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,104,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,322,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,322,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,NULO,8,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,322,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,322,NATIVOS,347,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,323,NATIVOS,350,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,130,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,323,NATIVOS,350,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,127,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,323,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,1,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,323,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,NULO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,323,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,323,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,324,NATIVOS,350,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,132,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,324,NATIVOS,350,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,122,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,324,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,324,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,NULO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,324,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,324,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,325,NATIVOS,348,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,130,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,325,NATIVOS,348,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,129,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,325,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,4,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,325,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,NULO,3,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,325,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,325,NATIVOS,348,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,326,NATIVOS,363,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,135,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,326,NATIVOS,363,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,131,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,326,NATIVOS,363,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,1,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,326,NATIVOS,363,1,PRESIDENTE Y VICE,undefined,undefined,NULO,9,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,326,NATIVOS,363,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,326,NATIVOS,363,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,327,NATIVOS,350,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,130,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,327,NATIVOS,350,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,129,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,327,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,10,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,327,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,NULO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,327,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,327,NATIVOS,350,1,PRESIDENTE Y VICE,undefined,undefined,RECURRIDO,0,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,328,NATIVOS,355,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,POSITIVO,151,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,328,NATIVOS,355,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,POSITIVO,121,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,328,NATIVOS,355,1,PRESIDENTE Y VICE,undefined,undefined,EN BLANCO,1,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,328,NATIVOS,355,1,PRESIDENTE Y VICE,undefined,undefined,NULO,8,ESCRUTADO
2023,SEGUNDA VUELTA,3,1,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,496,496,328,NATIVOS,355,1,PRESIDENTE Y VICE,undefined,undefined,IMPUGNADO,0,ESCRUTADO
