anio,trimestre,tasa_actividad,tasa_empleo,tasa_desocupacion,tasa_informalidad,ingreso_ocupacion_principal_medio_todos_ocupados,ingreso_ocupacion_principal_medio_perceptores,pct_patron,pct_cuentapropia,pct_asalariado,pct_trabajador_familiar,pct_con_obra_social,pct_con_aguinaldo,pct_con_vacaciones_pagas,pct_sin_cobertura_salud,pct_secundario_completo_o_mas,tasa_analfabetismo,tasa_asistencia_escolar,hacinamiento_medio,pct_hacinamiento_bajo,pct_hacinamiento_moderado,pct_hacinamiento_critico,pct_agua_red_publica,pct_vivienda_propia,pct_inquilino,tamanio_hogar_medio,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias,ingreso_total_individual_medio_todos,ingreso_total_individual_medio_perceptores,ipcf_medio
2014,4,0.5376084670918904,0.50816008971753,0.054776624954693966,0.30866863374679526,6405.372131002825,6405.372131002825,0.057989605402542374,0.1537782485875706,0.7844141728460452,0.003817973163841808,0.7110959496671321,0.7011151867260776,0.719392151139277,0.272422363245904,0.627355149310834,0.012620733160440177,0.784456754623365,1.2028224162776944,0.9197127060404072,0.050837940715479084,0.029449353244113748,0.9712843831275082,0.6898396458774695,0.21629377013038462,2.8552334694018153,0.07027678740591467,0.03839198057148763,0.028043886391429407,4630.772099250017,4630.772099250017,4857.55423050772
2015,1,0.5371478999212917,0.5069441424099871,0.05622987172756408,0.2793425968713171,6827.098992884601,6827.098992884601,0.05810770793376673,0.15914582001444666,0.7725895236750995,0.010156948376687173,0.7442568572032426,0.7333383483964335,0.7573676650224425,0.23206567776216236,0.6466031062210092,0.006353006814202587,0.8201135037060999,1.1378605233070842,0.9293717769207746,0.05246373122056441,0.018164491858660987,0.9745662711532044,0.6800297237139505,0.2246995806341747,2.8591460624679628,0.05926165468888148,0.0633727470697716,0.009632685076562645,5053.621440065997,5053.621440065997,5218.0545570450195
2015,2,0.49477873033677855,0.47413120574852724,0.04173082495724359,0.2670943576665604,7754.166436904286,7754.166436904286,0.02191784883117653,0.15141489156697943,0.8184165666088555,0.00825069299298854,0.7504890312110586,0.728258034601675,0.7469426493175297,0.23708399632325589,0.6228436271462822,0.005193859578840539,0.874793215688096,1.13549418026811,0.9426130434208266,0.04470878852326918,0.01267816805590415,0.9806475475885391,0.6503844070752037,0.22831600639357472,2.752097066088955,0.07317935033883304,0.036941387828430275,0.009217183392557561,5394.977259469481,5394.977259469481,5502.980597460188
2016,2,0.5415704580040526,0.5042341051277716,0.0689408964696549,0.3318038714289642,7857.970292675418,10853.698091321892,0.029512170987532158,0.15682377905314773,0.7997229368691866,0.013941113090133473,0.6838619428634276,0.677252605240727,0.6820987654320988,0.26570688611657184,0.6168072817442317,0.005900027996374331,0.8341957285936724,1.143348783061875,0.9433038482880177,0.041165910500375366,0.01553024121160688,0.9923948167248752,0.6756960537911676,0.199611580768352,2.782703920096615,0.05756111890850932,0.028057577439044294,0.0028168554362372296,5062.246399971172,7439.094985516486,7519.586026634462
2016,3,0.5226830672940052,0.4877076791011529,0.06691509708536028,0.2868912550183278,7869.566124333688,11883.01418084194,0.04872920298775155,0.15350659767285124,0.7977641993393972,0.0,0.7200698202129516,0.7201815325536743,0.7291604119392564,0.20707912242361312,0.6339997684275662,0.005928837649001945,0.8531997761936941,1.0893630392281037,0.9418381020919672,0.04726468471598382,0.010897213192049036,0.9872478100106707,0.727271881281485,0.18293545425217758,2.6528308558949796,0.0548707099784103,0.04989205151748269,0.005397424125865449,5830.164450879614,9536.27703623213,9697.803660632306
2016,4,0.5216876594977594,0.4843983108876181,0.07147830302530196,0.3394826527424145,7709.432704671501,12074.088309870498,0.03561182747023553,0.18717940884866294,0.7733318151395396,0.0038769485415619436,0.6729033717710686,0.6770942939535084,0.6821255552882112,0.27313371066176256,0.6045850653335992,0.005999413904444917,0.8370501160990712,1.1890493238477542,0.9197515648817826,0.05526546232932248,0.024982972788895014,0.9690591249635131,0.703697337268511,0.18912204456264392,2.7820095352382186,0.10594817241267473,0.03666201796776181,0.0,5154.437135181456,8223.876875640684,8328.49339460967
2017,1,0.5147297299077473,0.473617165342091,0.07987213906028863,0.3533056404321272,6213.651509757237,11388.791508938033,0.03683440510892058,0.20670156427315814,0.7546255090006898,0.0018385216172314813,0.6615998732073024,0.6799921860314254,0.6867888643576143,0.2752105162223888,0.6126375391686605,0.005642126118578179,0.7873950751350082,1.1092520482391865,0.9271297020493162,0.06765929917055319,0.0052109987801306126,0.9432133097727953,0.7054868373196348,0.18348895519313527,2.7693577822195183,0.06354907962625005,0.03236999056934748,0.024471416754374954,4150.222440459959,7866.004015307702,8433.273561053014
2017,2,0.5324728171753421,0.4782490553106733,0.10183385914855642,0.3446537524236441,7127.483024803659,11725.08893559971,0.038355826984544594,0.17492149146622035,0.7867226815492351,0.0,0.663027198178487,0.6592347510539517,0.665019478093815,0.2982931332426991,0.6214553514493588,0.011021710118583107,0.8116412569683824,1.1704946968717507,0.9361225478324049,0.043004550611209544,0.020872901556385513,0.9852583141068948,0.6609380377560515,0.21767408955908785,2.7495474882410678,0.07202585053090464,0.045343590266535796,0.020458630227785497,4781.298203249758,8389.272299181212,8803.788907056633
2017,3,0.53710949547177,0.49999865909682123,0.06909361440790097,0.3550050219904908,7568.41534319168,12881.899610337716,0.05123604786500823,0.1664333488878519,0.7823306032471399,0.0,0.6663718603989482,0.6522622953067527,0.6667866459616684,0.2660034317208867,0.5805719342458374,0.009852956557418815,0.853831163558611,1.1917158898655638,0.9386388193311125,0.039238067145252666,0.02212311352363486,0.9735933386984555,0.6882468554719438,0.20700821761448712,2.7748732730344896,0.08793136063560666,0.04831816243495324,0.03599334382845289,5885.938310408359,10238.938824056308,10486.025827676976
2017,4,0.547926469848348,0.5157742406147637,0.05867982476277006,0.37673372830037727,8466.93287212332,15384.416369531233,0.05704200947234665,0.19856502932833617,0.7443929611993172,0.0,0.6462401114551938,0.6461366567580057,0.6616376188866895,0.2644316007386731,0.6469995144065567,0.00467639901387826,0.8697272989457269,1.2024345419420897,0.9138558664053152,0.06089466181299799,0.025249471781686735,0.9731531451263905,0.7361708627141511,0.18845620242853142,2.7621267469388795,0.09141358857521065,0.04389621464755747,0.018325357024667158,6022.1998472093865,11533.491033067427,12700.9430004073
