id_transicion,nivel,anio_t,anio_t_menos_1,anio_t_menos_2,fecha_inicio_vc,fecha_fin_vc,fecha_inicio_vl,tipo_eleccion_t,tipo_eleccion_t_menos_1,delta_v,gana_oficialismo,share_oficialismo,agrupacion_oficialismo,continuidad_oficialismo,delta_posicion_ideologica,distancia_oficialismo_alternativa,delta_dispersion_economico_mu,delta_dispersion_progresismo_mu,delta_sigma2_economico,delta_sigma2_progresismo,magnitud_desplazamiento_ideologico,cuadrante_desplazamiento,dispersion_cobertura_share_min,participacion_pct_t,participacion_pct_t_menos_1,participacion_relevante_t,voto_exit_ausentismo_pct_t,voto_exit_ausentismo_pct_t_menos_1,voto_exit_blanco_nulo_pct_t,voto_exit_blanco_nulo_pct_t_menos_1,delta_participacion_pct,delta_voto_exit_ausentismo_pct,delta_voto_exit_blanco_nulo_pct,desocupacion_cobertura_parcial,desocupacion_delta_nivel,desocupacion_delta_pendiente,desocupacion_final_vc,desocupacion_nivel_vc,desocupacion_nivel_vl,desocupacion_pendiente_vc,desocupacion_pendiente_vl,desocupacion_volatilidad_vc,desocupacion_volatilidad_vl,emae_cobertura_parcial,emae_delta_nivel,emae_delta_pendiente,emae_final_vc,emae_nivel_vc,emae_nivel_vl,emae_pendiente_vc,emae_pendiente_vl,emae_volatilidad_vc,emae_volatilidad_vl,hacinamiento_medio_cobertura_parcial,hacinamiento_medio_delta_nivel,hacinamiento_medio_nivel_vc,icc_cobertura_parcial,icc_delta_nivel,icc_delta_pendiente,icc_final_vc,icc_nivel_vc,icc_nivel_vl,icc_pendiente_vc,icc_pendiente_vl,icc_volatilidad_vc,icc_volatilidad_vl,icg_cobertura_parcial,icg_delta_nivel,icg_delta_pendiente,icg_final_vc,icg_nivel_vc,icg_nivel_vl,icg_pendiente_vc,icg_pendiente_vl,icg_volatilidad_vc,icg_volatilidad_vl,ipc_acum_vc,ipc_acum_vl,ipc_cobertura_parcial,ipc_delta_nivel,ipc_delta_pendiente,ipc_final_vc,ipc_nivel_vc,ipc_nivel_vl,ipc_pendiente_vc,ipc_pendiente_vl,ipc_volatilidad_vc,ipc_volatilidad_vl,pct_hogares_ayuda_social_gobierno_cobertura_parcial,pct_hogares_ayuda_social_gobierno_delta_nivel,pct_hogares_ayuda_social_gobierno_nivel_vc,pct_hogares_prestamo_bancario_cobertura_parcial,pct_hogares_prestamo_bancario_delta_nivel,pct_hogares_prestamo_bancario_nivel_vc,pct_hogares_vendio_pertenencias_cobertura_parcial,pct_hogares_vendio_pertenencias_delta_nivel,pct_hogares_vendio_pertenencias_nivel_vc,pct_sin_cobertura_salud_cobertura_parcial,pct_sin_cobertura_salud_delta_nivel,pct_sin_cobertura_salud_nivel_vc,reservas_cobertura_parcial,reservas_delta_nivel,reservas_delta_pendiente,reservas_final_vc,reservas_nivel_vc,reservas_nivel_vl,reservas_pendiente_vc,reservas_pendiente_vl,reservas_volatilidad_vc,reservas_volatilidad_vl,resultado_fiscal_cobertura_parcial,resultado_fiscal_delta_nivel,resultado_fiscal_delta_pendiente,resultado_fiscal_final_vc,resultado_fiscal_nivel_vc,resultado_fiscal_nivel_vl,resultado_fiscal_pendiente_vc,resultado_fiscal_pendiente_vl,resultado_fiscal_volatilidad_vc,resultado_fiscal_volatilidad_vl,salario_real_cobertura_parcial,salario_real_delta_nivel,salario_real_delta_pendiente,salario_real_final_vc,salario_real_nivel_vc,salario_real_nivel_vl,salario_real_pendiente_vc,salario_real_pendiente_vl,salario_real_volatilidad_vc,salario_real_volatilidad_vl,tasa_informalidad_cobertura_parcial,tasa_informalidad_delta_nivel,tasa_informalidad_delta_pendiente,tasa_informalidad_final_vc,tasa_informalidad_nivel_vc,tasa_informalidad_nivel_vl,tasa_informalidad_pendiente_vc,tasa_informalidad_pendiente_vl,tasa_informalidad_volatilidad_vc,tasa_informalidad_volatilidad_vl,tc_oficial_cobertura_parcial,tc_oficial_delta_nivel,tc_oficial_delta_pendiente,tc_oficial_final_vc,tc_oficial_nivel_vc,tc_oficial_nivel_vl,tc_oficial_pendiente_vc,tc_oficial_pendiente_vl,tc_oficial_volatilidad_vc,tc_oficial_volatilidad_vl
provincial_2017_2019,provincial,2019,2017,2015,2017-10-22,2019-10-27,2015-10-25,ejecutiva,legislativa,-3.3570106211666086,True,45.0026633376901,CAMBIEMOS BUENOS AIRES,ruptura,0.3185168958684129,,0.27284602682713255,-0.12532301014497982,-1.085013926326281,-0.23000609329389238,0.30025124683696325,derecha_conservador,98.77674190497868,79.42368399751774,75.82201647529405,True,20.391225750748728,23.93463028489112,2.769158819667413,2.405735584117705,3.6016675222236927,-3.543404534142393,0.36342323554970823,True,0.00757684210526316,0.001325951417004049,0.09866666666666667,0.09284,0.08997674418604651,0.000883846153846154,0.00038689217758985196,0.009494208761134338,0.008784424452222845,False,-1.6684624053890502,-0.5944574224590919,146.5941730391521,145.56562584166198,146.3389163786084,-0.27348058698658334,-0.04477485699847061,7.9062269114502115,8.40979877245711,False,0.004886688197199396,1.156576471633241,False,-7.283298706666663,0.040837086538461465,41.491968166666666,39.38318052,42.85988493197279,-0.26038618153846155,-0.297457336377551,5.436196918351108,6.395913872685548,False,-0.4979852581024167,-0.03966451360629155,1.9312153657277424,2.016973090171814,2.254503362032832,-0.03184344530105591,-0.01843108852298892,0.35284380412395855,0.4222238783927307,119.57264513274927,162.0661,True,66.91936892872725,4.063962344923077,238.49734999999998,176.815341656,157.42532689714287,6.008982344923077,4.609733376862745,44.75638716196753,48.89746336873978,False,0.03274275461774519,0.1073255159257598,False,0.10382990376620047,0.14413655562056538,False,0.05240623005732156,0.06744509153852236,False,0.014065504961463138,0.2783135050615915,False,20847.91212988145,-984.3208186399061,59584.62200716846,58809.78775422427,48318.348991698156,225.19124074205408,828.519176441393,7011.303218039389,13477.3770450011,True,8119.874012810233,1362.788084670659,-5208.592694157803,-22262.58427900607,-24544.577174683633,1525.0261697567717,842.0340448708237,25203.46135480637,23249.789218493883,True,-1408.3509226244532,-258.80440698160027,18405.833496836673,19654.62438436155,20040.152556588942,-160.88790189043397,-103.72469463237888,1250.368701390132,1229.9726201567264,True,0.01796198964930129,-0.004029565944510361,0.34559323333886177,0.3553388480918425,0.3469045996373016,-0.0009805952237046298,0.0006980757778178113,0.013706721571913784,0.02086037526627718,False,19.984520000000003,1.4873030769230768,51.30916666666667,35.06376,25.222755102040814,1.7136507692307692,0.8691177551020407,13.146674871997101,13.829990495493558
provincial_2019_2021,provincial,2021,2019,2017,2019-10-27,2021-11-14,2017-10-22,legislativa,ejecutiva,-10.46428736438643,False,34.53837597330367,FRENTE DE TODOS,continua,0.14277095506172538,1.866,0.17068290783505063,-0.14673015224905456,0.4959551935105757,0.3509223225241556,0.22508307934196015,derecha_conservador,98.77674190497868,70.32066769163188,79.42368399751774,False,29.577117369781547,20.391225750748728,3.1869097298484514,2.769158819667413,-9.103016305885859,9.18589161903282,0.4177509101810384,False,0.0083817333269188,-0.0020031315324838418,0.08033483889344847,0.1012217333269188,0.09727530132999779,-0.0011192853786376876,0.00020410333077945268,0.017005017191073196,0.014442620133689413,False,-10.20789797637704,0.8614406646824742,142.82386605089994,135.35772786528494,140.3360446784389,0.5879600776958908,-0.25761925211949904,8.73469826726743,9.829116497759605,False,-0.000168051090287058,1.156408420542954,False,0.15818705692307589,0.08077891760683767,38.7807095,39.54136757692308,39.37765318,-0.17960726393162388,-0.05278546770708282,2.3083370475043394,4.100392998966451,False,0.05318843584794264,-0.005891602976709348,1.6262476245562236,2.070161526019757,2.0447380471229555,-0.037735048277765255,-0.007682292366943726,0.44352868131137224,0.4025655805444834,114.03699295712038,369.96668699854547,False,211.2395468055385,5.921664390119658,521.4322000000001,388.0548884615385,284.954890828,11.930646735042735,8.759626591202881,92.72274360050538,130.24411170587553,False,0.02765687064100257,0.13498238656676237,False,-0.03921226381552277,0.1049242918050426,False,-0.006032288235581398,0.061412803302940966,False,0.015078709335942964,0.2933922143975345,False,-16314.218080421058,-347.38652697335243,43145.805681003585,42495.56967380321,50569.10049458657,-122.19528623129834,-478.4696939058348,2084.08710362302,9757.959514797672,False,-8713.854275773727,-571.1293141527718,-20622.920650836593,-30976.438554779797,-27169.922511188666,953.8968556039998,64.18141543171747,30398.442739282866,28126.246883498454,False,-1778.2516353499122,130.21016418564753,17746.03757901747,17876.372749011636,18757.97064060075,-30.677737704786427,-77.74654518564377,460.07059486062195,1300.4379546230336,False,-0.06861751185869724,0.0006469528776834985,0.29633033963647726,0.2867213362331453,0.319691687507053,-0.0003336423460211314,-0.0022254250238971213,0.05015440206326611,0.05076438872721587,False,45.15427846153845,0.1916364102564101,98.26166666666666,80.21803846153846,58.05186,1.9052871794871793,1.835742280912365,14.693185224397789,26.92726789797635
provincial_2021_2023,provincial,2023,2021,2019,2021-11-14,2023-10-22,2019-10-27,ejecutiva,legislativa,7.74623571410504,True,42.28461168740871,FRENTE DE TODOS,continua,0.19220358236853297,,0.19220358236853297,-0.1307936685045043,0.3232741235465606,0.18436607847942688,0.23248483992760388,derecha_conservador,100.0,73.66245081775963,70.32066769163188,False,26.177417241191943,29.577117369781547,5.167211626665644,3.1869097298484514,3.3417831261277513,-3.399700128589604,1.9803018968171924,False,-0.03541044833806749,0.0005249123033364167,0.05879681602137896,0.06581128498885132,0.08451501849453714,-0.0005943730753012709,-0.0013175914970354498,0.005074559952937902,0.022015023275918137,False,14.223130445261262,-0.5399914246006944,150.74297129178183,149.5808583105462,142.15284992513526,0.04796865309519643,0.5279184233178055,6.684855439949951,10.662773895020532,False,0.08132668952359623,1.2377351100665501,False,-0.919210660256411,0.40040738480118915,42.7038,38.62215691666667,39.088078836734695,0.22080012086956527,-0.029047834183673484,3.0009142994888993,2.7023325466002928,False,-0.8009049789263654,0.02143415487773885,1.1575318376223247,1.2692565470933914,1.690464742329656,-0.016300893400026405,-0.03199882164293406,0.14614239816120264,0.5275623560244613,345.0331812969587,852.5356389094203,False,805.4706740384615,63.650122699739875,1997.7942,1193.5255625,779.0433102040815,75.58076943478261,35.28926473469388,559.4552220759172,567.5953672318514,False,0.008644429311231466,0.14362681587799384,False,-0.0359202986900069,0.0690039931150357,False,-0.004023242697973932,0.057389560604967034,False,0.0170371620704291,0.3104293764679636,False,-5714.887057315762,-478.73896998989943,28247.06505376344,36780.68261648745,39697.0913125425,-600.9342562211978,-263.69584370291585,5594.937811874274,5059.349583118636,False,2021.5700296598516,-273.5952243963212,-25614.84264566728,-28954.868525119946,-29921.54738516281,680.3016312076786,284.3942880313298,17598.059401249524,25107.28455832349,False,-504.65439268381306,-7.465917179691832,17156.223314606872,17371.718356327823,17628.037088454388,-38.14365488447826,-24.50861778147321,448.10542850483034,520.3591511115195,False,0.05512981018414698,0.002698160193180182,0.3615345180089328,0.34185114641729225,0.31333528776376113,0.002364517847159051,0.0019133831458165039,0.0451925315481881,0.05547804911263361,False,104.9407157051282,8.925361559643257,303.56668333333334,185.15875416666665,131.19426734693877,10.830648739130435,4.765632785714286,81.29933162481547,78.25684948732227
provincial_2023_2025,provincial,2025,2023,2021,2023-10-22,2025-09-07,2021-11-14,legislativa,ejecutiva,1.871806086646039,True,44.15641777405475,UNION POR LA PATRIA,continua,0.10942911374467001,,0.05963825232149944,-0.10152071132147067,0.8047717087458615,0.5182154371080357,0.11774198897241467,derecha_conservador,94.10958382515325,63.94280436172225,73.66245081775963,False,36.057195638277754,26.177417241191943,2.3734095608426493,5.167211626665644,-9.719646456037381,9.879778397085811,-2.7938020658229945,False,0.0046145293680264765,0.0008365105160371861,0.07088119454707091,0.0704258143568778,0.06835511455952126,0.00024213744073591525,0.00010043236885119677,0.007362750615013277,0.0065414780986422566,False,-1.2602238047451522,0.5466933431139412,156.10906834616512,148.32063450580105,148.98131945879567,0.5946619962091376,0.04523629470285935,6.967539580427007,6.854590592559273,False,0.026172108938903538,1.2639072190054537,False,3.3122262083333354,0.008365049130434676,43.53342766666666,41.934383125000004,40.17542334042553,0.22916516999999995,0.1655451570305273,4.013356409485894,3.859982204623788,False,1.0959131717681885,0.023100753556127132,2.2709648410479226,2.36516971886158,1.8301583122699818,0.006799860156100729,0.033712517018675475,0.36700499722103175,0.6189649340384995,275.9241156716432,1572.9870512359728,False,5585.0500125,202.10042134782606,8959.495383333333,6778.575575,4017.7479638297873,277.68119078260867,225.22260149167437,2025.7224828506219,3208.776023125045,False,0.0023673675059976695,0.1459941833839915,False,0.051700979688797374,0.12070497280383308,False,0.034906891178861706,0.09229645178382874,False,0.010127969005476634,0.3205573454734402,False,-6442.255269523452,1306.07378668638,38733.35555555556,30338.427346964,33736.04311105551,705.1395304651821,-191.7468072395804,5712.008365582581,6423.733663739942,False,33457.68216681082,171.3026496749958,8946.449428326012,4502.813641690871,-11991.858190705865,851.6042808826744,1271.5092595910835,21277.770542065962,25894.980030095612,False,-2020.9385303505424,157.82761102466375,16538.82708926586,15350.77982597728,16350.778071190194,119.6839561401855,-53.65491303569454,1245.9191175762082,1391.6252213242317,False,0.03414652858369105,-0.0029021136679560277,0.34974014839136897,0.3759976750009833,0.3586973235617753,-0.0005375958207969771,0.0013327245859638208,0.030427206892899204,0.04225790954882973,False,792.1871000000001,22.11713060869565,1273.6666666666667,977.3458541666668,586.1725659574469,32.947779347826085,31.104166500925068,253.78074322631676,445.00701134648983
nacional_2011_2013,nacional,2013,2011,,2011-10-23,2013-10-27,,legislativa,ejecutiva,-16.179658290686927,False,27.11511789181692,ALIANZA FRENTE PARA LA VICTORIA,continua,0.5248860398735107,,0.5248860398735107,-0.43680542876453887,0.2175192306469398,0.2425731269687863,0.6828648017377007,derecha_conservador,98.76591854747194,81.45942739118016,81.09847869871038,True,18.49223264705236,18.86224917396894,5.416272988947727,3.2567344019447377,0.36094869246977623,-0.3700165269165794,2.159538587002989,False,,,0.06866666666666667,0.07144,,1.8461538461538607e-05,,0.0041036569057366365,,False,,,153.18276632760654,146.7479364781496,,0.3795959447146916,,7.740875201448949,,False,,1.0749704240784776,False,,,47.35830683333333,47.7022298,,-0.27957452,,4.814134683618992,,False,,,1.7333250641822815,1.989140510559082,,-0.03923114987520071,,0.3759244837428857,,21.86915887850467,,False,,,159.545,147.80440000000002,,1.228323076923077,,9.045296236166067,,False,,0.057966885677240586,False,,0.07055878892628009,False,,0.03445483584090808,False,,0.22900874890632525,False,,,36898.95579993483,43276.93858503677,,-531.2123101833279,,4217.982277436371,,False,,,-12081.974419142573,-7846.8943558172705,,-296.04119229368524,,6517.664567193167,,False,,,5157.3585050086585,4560.662882699242,,61.98889771522863,,459.14307468613924,,False,,,0.2628842089446713,0.2551506030316558,,0.0008509125971176428,,0.01691542409193169,,False,,,5.592333333333333,4.86552,,0.0671923076923077,,0.5061589934661506,
nacional_2013_2015,nacional,2015,2013,2011,2013-10-27,2015-10-25,2011-10-23,ejecutiva,legislativa,2.7756492470046545,False,29.890767138821573,ALIANZA FRENTE PARA LA VICTORIA,ruptura,0.5810804710825415,3.0860000000000003,0.5768775329970018,-0.3076415725682017,1.129148509586517,0.09240598546486745,0.6537820930929074,derecha_conservador,98.76591854747194,77.06809848383655,81.45942739118016,False,22.82240813938394,18.49223264705236,2.0786809622624114,5.416272988947727,-4.391328907343606,4.330175492331577,-3.337592026685315,True,-0.0031900000000000123,-0.00027672240802675585,0.0618,0.06824999999999999,0.06999999999999999,-0.00025826086956521726,-0.00012896222318714722,0.004811670594818754,0.004672235785364705,False,0.08405541892855695,-0.07358858251194267,153.84359233648317,146.83199189707815,146.7511071425453,0.30600736220274893,0.09352050251747299,9.384417248268777,8.59761546206919,True,0.11174797937089709,1.1867184034493747,False,-0.5780317333333329,0.942991771025641,55.721223333333334,47.124198066666665,47.32264442176871,0.6634172510256411,0.03322306431972793,7.0368237445452975,6.001226102586498,False,-0.24141283988952633,0.05327012126262371,1.9446577827135723,1.7477276706695557,1.867458345938702,0.014038971387423002,-0.010732008571527443,0.19369543702985825,0.3233374384119579,2.355828220858891,24.74018691588786,True,16.978933333333316,0.6916769230769246,,164.78333333333333,149.12814814814814,1.9200000000000017,1.2483211233211233,1.9345369816401399,9.918390082234204,True,0.014531283464010607,0.07249816914125119,True,-0.02363530877940495,0.04692348014687514,True,-0.011778075150257902,0.02267676069065018,True,0.028423085800537123,0.2574318347068624,False,-12786.19821302169,655.794373689714,32772.70376344086,30490.74037201508,36938.17850313406,124.58206350638609,-445.3549780190336,2357.1633351109353,7355.119907988488,True,-21855.55518545057,641.5659594193091,,-29702.44954126784,-9453.890553427711,345.52476712562384,-565.938361840166,347.8759480082871,8528.634010696567,True,706.4565239522017,-87.7791563370597,,5267.119406651444,4612.057858862069,-25.79025862183107,59.77879365370566,25.807311456195286,478.4333290614002,True,0.03789446572584698,-0.0014341090051701384,0.2670943576665604,0.2930450687575028,0.2724122609335668,-0.0005831964080524956,0.0013397249216933309,0.019035763570386506,0.026328518319295176,False,3.451559999999999,0.04658461538461538,9.255666666666666,8.317079999999999,6.605163265306123,0.11377692307692308,0.1296661224489796,0.9323974885566062,1.9119059681695774
nacional_2015_2017,nacional,2017,2015,2013,2015-10-25,2017-10-22,2013-10-27,legislativa,ejecutiva,20.206623489758968,True,50.09739062858054,ALIANZA CAMBIEMOS,continua,0.14224091930148441,,0.14644385738702403,-0.1691949041932762,0.05269774122273496,-0.26602233989563984,0.22376934323397152,derecha_conservador,99.09282033527515,73.04880351323759,77.06809848383655,False,26.70836771513685,22.82240813938394,2.8616732633110025,2.0786809622624114,-4.019294970598963,3.88595957575291,0.7829923010485911,True,0.017013157894736855,-0.00018384439359267767,0.0825,0.08526315789473685,0.07576744186046512,-0.0004421052631578949,0.0005028692237994565,0.006556100681071858,0.010206993889117975,False,0.40209634997287935,0.01496947326975967,154.1264661933916,147.23408824705103,147.0327781112207,0.3209768354725086,0.09548044509894897,8.824411694523127,9.111029879769719,True,-0.03502862001333318,1.1516897834360416,False,-0.4577188399999983,-0.9646405191025641,46.672666166666666,46.66647922666667,46.689893496598636,-0.301223268076923,0.03403433937074828,5.235666306888882,6.0303194102585795,False,0.7672306776046751,-0.00621790308218736,2.543321410814921,2.514958348274231,2.135890690647826,0.007821068305235643,0.02638645457978151,0.34102556709207704,0.47869091458525664,19.35279999999999,-26.777423312883432,True,-54.8873606060606,0.025019999999998488,114.74493333333334,109.89597272727273,121.65755,1.9450200000000002,-3.0235131868131866,6.467230622622162,24.062285922540212,True,0.0020845921667634187,0.07458276130801461,True,-0.006616828292510223,0.04030665185436492,True,-0.007637899209449378,0.015038861481200802,True,0.006816165393266016,0.2642480001001284,False,7471.135252327742,1084.9299958755741,48649.672298137295,37961.87562434282,34350.42788929825,1209.5120593819602,405.67989137277266,9392.191697832579,7786.803482061176,True,-680.0087505484626,-183.28668203951105,-32488.479130573727,-30382.458291816303,-30236.74213098449,162.2380850861128,32.163052789775676,16370.49764983407,14361.44394736159,True,15795.855900334558,123.70676371299739,21297.02969416815,21062.975306986,17678.149042628596,97.91650509116631,1192.7510215310103,359.41998108641667,6733.507866099565,True,0.044331789685038425,0.0036321671288582274,0.3551760498531897,0.3373768584425412,0.31410266885789606,0.0030489707208057317,0.0019011339810176366,0.02489324274807189,0.031216889163490625,False,6.7621600000000015,0.11257076923076922,17.10683333333333,15.07924,11.742081632653061,0.2263476923076923,0.2521234693877551,2.0066711713681444,3.7759243947494427
nacional_2017_2019,nacional,2019,2017,2015,2017-10-22,2019-10-27,2015-10-25,ejecutiva,legislativa,-7.140082012822134,False,42.95730861575841,ALIANZA CAMBIEMOS,ruptura,0.2756100902165085,,0.21234905882978086,-0.10348992840287241,-1.0705872560642682,-0.24544674916436032,0.23622507925011982,derecha_conservador,97.24773055547584,82.04735925487593,73.04880351323759,True,17.775981679800633,26.70836771513685,1.5762684140134129,2.8616732633110025,8.998555741638341,-8.932386035336215,-1.2854048492975896,True,0.00757684210526316,0.001325951417004049,0.09866666666666667,0.09284,0.08997674418604651,0.000883846153846154,0.00038689217758985196,0.009494208761134338,0.008784424452222845,False,-1.6684624053890502,-0.5944574224590919,146.5941730391521,145.56562584166198,146.3389163786084,-0.27348058698658334,-0.04477485699847061,7.9062269114502115,8.40979877245711,False,0.004886688197199396,1.156576471633241,False,-7.283298706666663,0.040837086538461465,41.491968166666666,39.38318052,42.85988493197279,-0.26038618153846155,-0.297457336377551,5.436196918351108,6.395913872685548,False,-0.4979852581024167,-0.03966451360629155,1.9312153657277424,2.016973090171814,2.254503362032832,-0.03184344530105591,-0.01843108852298892,0.35284380412395855,0.4222238783927307,119.57264513274927,162.0661,True,66.91936892872725,4.063962344923077,238.49734999999998,176.815341656,157.42532689714287,6.008982344923077,4.609733376862745,44.75638716196753,48.89746336873978,False,0.03274275461774519,0.1073255159257598,False,0.10382990376620047,0.14413655562056538,False,0.05240623005732156,0.06744509153852236,False,0.014065504961463138,0.2783135050615915,False,20847.91212988145,-984.3208186399061,59584.62200716846,58809.78775422427,48318.348991698156,225.19124074205408,828.519176441393,7011.303218039389,13477.3770450011,True,8119.874012810233,1362.788084670659,-5208.592694157803,-22262.58427900607,-24544.577174683633,1525.0261697567717,842.0340448708237,25203.46135480637,23249.789218493883,True,-1408.3509226244532,-258.80440698160027,18405.833496836673,19654.62438436155,20040.152556588942,-160.88790189043397,-103.72469463237888,1250.368701390132,1229.9726201567264,True,0.01796198964930129,-0.004029565944510361,0.34559323333886177,0.3553388480918425,0.3469045996373016,-0.0009805952237046298,0.0006980757778178113,0.013706721571913784,0.02086037526627718,False,19.984520000000003,1.4873030769230768,51.30916666666667,35.06376,25.222755102040814,1.7136507692307692,0.8691177551020407,13.146674871997101,13.829990495493558
nacional_2019_2021,nacional,2021,2019,2017,2019-10-27,2021-11-14,2017-10-22,legislativa,ejecutiva,-10.197884198077027,False,32.75942441768138,FRENTE DE TODOS,continua,0.13564437809989754,1.866,0.19890540948662522,-0.18636232583763968,0.4757775223378462,0.3563065276202236,0.2725697679763048,derecha_conservador,97.24773055547584,73.926878032736,82.04735925487593,False,25.981470052367246,17.775981679800633,1.7838862629301264,1.5762684140134129,-8.12048122213993,8.205488372566613,0.20761784891671353,False,0.0083817333269188,-0.0020031315324838418,0.08033483889344847,0.1012217333269188,0.09727530132999779,-0.0011192853786376876,0.00020410333077945268,0.017005017191073196,0.014442620133689413,False,-10.20789797637704,0.8614406646824742,142.82386605089994,135.35772786528494,140.3360446784389,0.5879600776958908,-0.25761925211949904,8.73469826726743,9.829116497759605,False,-0.000168051090287058,1.156408420542954,False,0.15818705692307589,0.08077891760683767,38.7807095,39.54136757692308,39.37765318,-0.17960726393162388,-0.05278546770708282,2.3083370475043394,4.100392998966451,False,0.05318843584794264,-0.005891602976709348,1.6262476245562236,2.070161526019757,2.0447380471229555,-0.037735048277765255,-0.007682292366943726,0.44352868131137224,0.4025655805444834,114.03699295712038,369.96668699854547,False,211.2395468055385,5.921664390119658,521.4322000000001,388.0548884615385,284.954890828,11.930646735042735,8.759626591202881,92.72274360050538,130.24411170587553,False,0.02765687064100257,0.13498238656676237,False,-0.03921226381552277,0.1049242918050426,False,-0.006032288235581398,0.061412803302940966,False,0.015078709335942964,0.2933922143975345,False,-16314.218080421058,-347.38652697335243,43145.805681003585,42495.56967380321,50569.10049458657,-122.19528623129834,-478.4696939058348,2084.08710362302,9757.959514797672,False,-8713.854275773727,-571.1293141527718,-20622.920650836593,-30976.438554779797,-27169.922511188666,953.8968556039998,64.18141543171747,30398.442739282866,28126.246883498454,False,-1778.2516353499122,130.21016418564753,17746.03757901747,17876.372749011636,18757.97064060075,-30.677737704786427,-77.74654518564377,460.07059486062195,1300.4379546230336,False,-0.06861751185869724,0.0006469528776834985,0.29633033963647726,0.2867213362331453,0.319691687507053,-0.0003336423460211314,-0.0022254250238971213,0.05015440206326611,0.05076438872721587,False,45.15427846153845,0.1916364102564101,98.26166666666666,80.21803846153846,58.05186,1.9052871794871793,1.835742280912365,14.693185224397789,26.92726789797635
nacional_2021_2023,nacional,2023,2021,2019,2021-11-14,2023-10-22,2019-10-27,ejecutiva,legislativa,7.149926560502699,True,39.90935097818408,FRENTE DE TODOS,ruptura,0.22750512139253032,,0.22750512139253032,-0.16924689836605175,0.3648944230030102,0.2088469345034204,0.2835543913720234,derecha_conservador,100.0,77.63375576787888,73.926878032736,False,22.238333424362605,25.981470052367246,2.0664819066110156,1.7838862629301264,3.706877735142882,-3.743136628004642,0.2825956436808892,False,-0.03541044833806749,0.0005249123033364167,0.05879681602137896,0.06581128498885132,0.08451501849453714,-0.0005943730753012709,-0.0013175914970354498,0.005074559952937902,0.022015023275918137,False,14.223130445261262,-0.5399914246006944,150.74297129178183,149.5808583105462,142.15284992513526,0.04796865309519643,0.5279184233178055,6.684855439949951,10.662773895020532,False,0.08132668952359623,1.2377351100665501,False,-0.919210660256411,0.40040738480118915,42.7038,38.62215691666667,39.088078836734695,0.22080012086956527,-0.029047834183673484,3.0009142994888993,2.7023325466002928,False,-0.8009049789263654,0.02143415487773885,1.1575318376223247,1.2692565470933914,1.690464742329656,-0.016300893400026405,-0.03199882164293406,0.14614239816120264,0.5275623560244613,345.0331812969587,852.5356389094203,False,805.4706740384615,63.650122699739875,1997.7942,1193.5255625,779.0433102040815,75.58076943478261,35.28926473469388,559.4552220759172,567.5953672318514,False,0.008644429311231466,0.14362681587799384,False,-0.0359202986900069,0.0690039931150357,False,-0.004023242697973932,0.057389560604967034,False,0.0170371620704291,0.3104293764679636,False,-5714.887057315762,-478.73896998989943,28247.06505376344,36780.68261648745,39697.0913125425,-600.9342562211978,-263.69584370291585,5594.937811874274,5059.349583118636,False,2021.5700296598516,-273.5952243963212,-25614.84264566728,-28954.868525119946,-29921.54738516281,680.3016312076786,284.3942880313298,17598.059401249524,25107.28455832349,False,-504.65439268381306,-7.465917179691832,17156.223314606872,17371.718356327823,17628.037088454388,-38.14365488447826,-24.50861778147321,448.10542850483034,520.3591511115195,False,0.05512981018414698,0.002698160193180182,0.3615345180089328,0.34185114641729225,0.31333528776376113,0.002364517847159051,0.0019133831458165039,0.0451925315481881,0.05547804911263361,False,104.9407157051282,8.925361559643257,303.56668333333334,185.15875416666665,131.19426734693877,10.830648739130435,4.765632785714286,81.29933162481547,78.25684948732227
